Latenz(ns)
41
40
40
50
40
40
50
40
51
40
40
40
40
50
50
30
40
50
50
40
40
40
50
40
40
50
40
50
50
40
40
40
51
50
50
40
40
40
40
40
51
40
50
40
50
50
40
40
51
40
40
40
40
40
40
40
41
40
40
40
50
40
50
40
41
40
40
40
40
40
40
40
40
30
40
50
40
40
40
40
40
50
40
40
40
40
40
50
40
40
40
40
40
40
40
50
40
51
50
40
50
40
50
50
40
40
40
40
50
40
40
50
40
51
50
40
40
40
40
40
40
41
40
40
40
40
40
40
40
51
40
50
40
50
40
40
40
51
40
40
40
40
40
50
40
51
40
50
40
40
40
40
40
40
40
40
40
50
40
40
50
40
40
40
40
40
50
40
40
40
31
40
40
40
40
40
40
40
41
40
40
40
40
40
40
40
40
41
40
40
40
40
50
40
40
41
40
40
40
50
40
40
50
51
50
40
40
40
40
40
40
51
40
50
40
40
50
40
50
41
40
50
40
40
40
40
50
41
40
40
40
60
40
40
50
41
40
50
40
40
40
40
40
41
40
40
50
40
40
50
40
41
40
40
50
40
40
40
50
40
40
50
40
40
40
40
40
40
41
40
40
40
40
50
40
40
41
50
40
40
50
40
40
40
41
50
40
40
40
40
50
50
51
40
40
50
40
40
40
40
51
40
40
40
50
40
40
40
41
40
40
50
50
50
40
50
51
40
40
40
40
40
40
40
51
40
40
50
40
50
40
40
51
40
40
40
40
50
50
40
40
40
40
40
40
50
40
40
40
50
40
40
40
40
40
51
50
50
40
50
40
50
40
40
40
50
40
50
50
40
50
50
40
40
50
50
40
50
40
50
40
50
40
40
50
50
50
40
40
40
40
40
40
40
50
40
40
40
50
40
40
50
50
40
40
40
40
60
40
40
51
50
40
40
50
50
40
40
41
40
50
40
40
50
40
40
41
40
40
40
40
40
40
50
51
40
40
40
50
40
40
40
41
50
40
50
40
50
40
40
51
40
40
50
50
50
50
40
51
40
40
50
40
50
40
40
51
40
40
40
50
40
50
40
41
40
40
50
40
40
50
40
50
50
40
50
40
40
40
40
40
40
50
40
50
40
40
50
50
40
40
40
40
40
50
40
50
40
50
40
40
50
40
40
40
40
40
40
40
50
50
40
40
41
40
50
40
40
50
40
40
40
40
40
40
50
50
40
40
41
40
40
40
40
50
40
40
41
40
60
50
40
40
40
40
41
40
40
40
50
50
50
50
51
50
40
40
40
40
40
50
41
40
40
40
40
50
40
40
40
40
40
40
40
50
40
40
41
50
40
40
40
40
40
40
41
40
40
40
40
40
40
40
50
40
40
40
50
40
50
40
50
51
50
40
40
40
40
40
40
41
40
40
40
40
50
40
40
51
50
40
50
40
50
40
40
41
40
50
40
50
40
40
40
50
40
50
30
40
50
40
40
40
40
50
40
50
40
50
60
40
40
40
40
40
40
40
40
40
40
50
50
40
40
40
60
50
40
40
40
40
50
40
40
40
41
40
40
40
50
50
40
50
50
50
40
40
40
40
40
40
40
40
50
40
40
40
40
50
40
40
40
40
40
40
40
40
41
40
40
40
50
40
40
40
51
40
40
40
40
50
50
40
51
40
50
50
40
40
40
50
51
40
40
40
40
40
40
40
51
40
40
40
50
40
40
50
40
40
50
50
50
40
40
40
40
40
40
50
40
50
40
40
50
40
40
50
40
40
40
40
50
40
40
50
50
40
40
40
50
40
40
40
40
50
40
50
40
41
40
40
40
40
40
40
40
51
40
50
40
40
50
40
40
41
40
40
50
40
40
40
50
51
40
40
40
40
40
40
40
40
50
50
50
40
50
40
40
40
50
40
40
50
40
50
40
40
40
40
40
50
40
40
40
40
41
50
40
50
40
40
40
50
51
50
40
40
50
40
50
50
40
51
40
40
40
40
40
40
40
40
50
40
40
40
40
50
40
40
40
40
40
40
50
50
40
50
41
50
40
40
40
40
40
40
41
40
50
40
40
50
40
40
61
40
40
50
40
30
40
40
40
40
40
40
50
50
40
40
40
40
50
40
50
50
40
40
40
40
40
40
40
40
50
50
40
40
50
40
40
40
40
40
40
50
40
40
40
40
40
50
60
40
50
40
40
40
50
51
50
40
40
40
40
50
50
41
60
40
50
50
50
40
40
41
40
50
40
40
40
40
50
41
40
40
40
40
40
40
40
51
40
40
40
40
40
40
40
50
50
40
40
50
40
40
40
41
40
50
50
50
40
40
40
41
40
40
40
50
40
40
40
40
50
40
50
40
40
40
40
50
30
40
50
40
40
50
40
50
40
40
40
40
50
50
60
51
40
40
40
50
40
50
50
61
50
40
40
40
40
40
40
41
40
40
40
40
40
40
40
40
40
40
50
40
40
40
40
50
41
40
40
50
40
50
40
40
41
40
40
40
40
40
40
50
41
40
50
50
50
50
40
40
41
40
40
40
40
40
40
40
51
40
40
40
40
40
40
40
41
40
50
40
50
40
50
40
40
40
50
40
40
40
50
40
40
40
40
40
40
50
40
50
40
41
40
40
40
40
40
50
40
41
40
40
40
40
40
40
40
41
40
50
40
40
40
40
40
40
40
40
50
40
40
50
40
40
40
40
40
40
40
40
40
40
41
40
40
40
40
50
40
50
41
40
40
50
40
40
40
40
41
40
50
50
40
40
40
40
41
50
50
40
40
50
40
40
51
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
50
40
40
50
40
50
50
40
50
40
40
30
40
50
40
40
40
40
40
40
50
50
40
61
40
40
40
40
40
40
40
40
50
40
40
40
40
50
40
50
40
40
50
40
50
50
50
41
50
40
50
40
30
40
50
51
40
50
50
50
40
40
40
41
40
50
40
50
40
40
40
51
50
40
40
40
40
40
40
40
40
40
40
40
40
40
50
40
40
40
50
40
50
50
50
40
40
40
40
40
50
40
40
40
40
50
40
40
50
40
40
40
40
40
50
40
40
40
50
41
40
40
40
40
40
40
40
51
40
50
40
40
40
40
40
50
41
50
50
40
30
40
40
40
41
40
40
50
30
40
50
40
51
40
40
40
40
40
40
40
41
40
40
40
50
50
50
40
51
40
40
40
50
40
60
50
41
40
40
50
50
40
40
40
41
50
40
40
40
40
40
40
41
40
40
50
50
40
40
50
51
40
40
30
40
50
40
50
41
50
40
50
40
40
40
40
41
40
50
40
40
50
40
40
41
40
40
40
50
40
50
50
41
40
40
50
50
40
40
40
51
40
50
40
40
40
40
40
51
40
50
40
40
40
40
50
51
40
40
40
40
40
50
40
41
50
40
40
40
40
40
50
51
50
40
40
40
50
50
40
41
40
40
40
40
40
40
40
41
40
40
40
40
40
40
40
40
40
50
40
40
40
40
40
50
40
40
40
40
40
40
40
40
41
40
40
40
40
40
40
40
41
40
40
40
40
40
40
40
41
50
50
50
40
40
40
40
41
50
50
40
40
60
40
40
41
40
50
50
50
50
40
40
40
40
40
50
50
50
40
40
40
50
40
40
40
50
50
40
40
50
40
40
40
40
50
50
40
40
40
40
40
40
40
40
50
40
50
40
40
40
40
40
40
40
40
40
50
40
40
40
40
40
40
50
50
50
40
40
50
40
40
40
40
40
50
40
40
40
40
40
50
40
50
40
40
40
40
50
40
40
50
50
51
40
50
40
40
40
40
40
40
40
40
40
40
50
40
50
50
40
50
40
50
40
40
40
51
50
40
40
50
40
40
40
41
50
40
40
50
40
50
40
51
50
40
50
40
40
40
40
41
40
40
40
40
50
40
50
40
40
50
50
40
40
50
40
41
50
50
40
40
40
40
50
40
40
50
40
40
30
40
60
51
50
40
40
40
40
30
40
40
40
40
40
40
40
40
40
40
40
50
40
40
40
50
40
40
51
40
50
50
50
60
40
40
40
40
40
50
40
40
40
40
41
40
40
40
40
50
40
40
31
40
50
40
40
40
40
50
51
40
40
40
40
40
40
40
40
40
40
50
40
40
40
40
40
50
50
40
40
40
40
50
40
50
40
50
40
40
50
50
40
40
40
40
40
40
40
40
41
40
40
50
40
40
40
40
41
40
40
40
40
40
40
40
40
50
50
40
40
60
40
40
51
40
40
50
50
40
40
40
41
40
40
40
50
40
40
40
50
60
50
40
40
40
40
50
50
40
50
40
40
40
40
50
50
50
50
50
50
40
40
40
40
50
40
40
40
50
50
40
40
40
40
50
40
40
40
40
40
41
40
50
40
50
40
50
50
51
40
40
40
40
50
50
40
50
50
50
40
40
40
40
50
50
40
40
40
40
40
40
50
51
40
40
40
40
40
50
40
41
50
40
40
40
40
40
40
51
40
40
40
40
40
40
40
41
40
40
40
40
50
50
40
41
40
50
50
40
50
40
40
41
40
40
40
40
40
30
50
41
40
40
50
40
50
40
40
41
40
40
30
40
50
40
50
40
50
40
40
50
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
50
40
50
50
50
41
40
40
40
40
40
40
40
41
40
40
40
40
50
40
50
41
50
40
40
50
40
40
40
41
40
40
40
50
40
40
40
41
40
50
40
50
40
40
40
41
40
40
40
40
40
40
40
40
40
40
50
40
40
40
40
50
40
50
50
40
40
50
40
40
40
40
40
50
40
40
40
50
50
40
40
40
40
40
40
40
51
40
40
40
50
40
50
40
51
50
40
40
40
50
60
51
40
40
40
40
40
40
40
40
60
40
40
60
40
40
40
40
40
40
40
50
40
40
50
40
40
40
40
40
40
40
40
41
40
40
40
40
50
40
40
41
40
40
50
50
40
40
50
51
50
50
40
40
40
50
50
51
40
40
40
40
50
40
40
51
40
40
40
40
50
40
40
41
40
50
40
40
40
40
40
41
50
40
40
50
50
40
40
41
40
40
40
50
40
40
50
41
50
40
50
40
40
50
50
41
40
40
50
50
40
40
40
41
40
40
40
50
40
40
40
41
40
50
50
50
40
50
40
41
40
40
50
40
40
50
40
41
50
50
50
40
40
40
50
41
40
40
40
40
40
50
40
41
40
40
40
40
50
50
50
51
40
40
50
50
40
50
40
41
40
40
40
40
40
40
40
50
40
40
40
40
40
50
50
40
40
50
40
40
50
40
40
40
40
40
50
40
40
50
50
40
40
40
40
40
40
40
40
50
41
40
50
50
40
40
40
40
41
40
40
40
50
40
40
50
40
40
40
40
50
40
40
40
41
40
40
40
40
40
50
40
41
50
40
40
40
30
40
40
41
40
40
40
40
40
40
40
40
50
40
40
40
50
50
40
40
40
50
40
40
40
40
40
41
40
40
50
40
50
40
40
41
40
40
40
40
40
40
40
41
40
40
50
50
50
40
40
51
40
50
40
50
40
50
40
41
40
50
40
40
40
50
40
41
40
40
40
50
40
40
40
41
50
40
40
50
40
40
40
41
40
40
50
40
50
40
50
40
40
40
40
40
40
40
40
40
40
50
40
40
40
50
40
40
40
40
40
50
40
50
40
40
41
60
50
50
40
50
50
40
51
40
40
40
50
40
40
50
50
40
40
40
40
40
40
40
40
40
40
40
40
50
40
50
40
40
40
40
40
40
40
40
41
40
50
40
40
40
40
40
41
40
50
40
40
60
60
40
41
50
40
40
40
40
40
30
41
50
40
50
40
40
40
40
41
50
40
40
40
40
40
50
40
40
40
50
50
40
50
40
40
40
50
40
50
50
50
40
40
51
40
50
40
50
40
40
40
41
50
40
40
40
40
40
40
41
40
40
40
40
40
40
50
41
40
50
40
40
40
40
40
41
40
40
40
40
40
40
40
40
50
40
50
50
40
40
40
40
40
40
50
40
40
40
50
51
40
40
50
40
40
40
40
41
40
40
40
50
40
40
40
40
40
40
50
50
40
40
40
40
50
50
40
40
40
40
40
40
51
40
50
40
40
40
40
40
41
40
40
40
40
40
40
40
51
50
50
50
40
40
50
40
41
50
40
40
40
40
40
40
41
40
40
40
50
50
50
40
41
40
40
50
50
50
40
40
41
50
40
50
40
40
50
50
41
40
50
40
40
50
40
40
40
40
40
40
40
40
40
40
51
40
40
40
40
40
40
40
41
50
40
40
40
40
50
40
41
40
40
40
40
50
40
40
41
40
40
40
40
50
40
40
41
40
40
40
50
40
40
40
41
40
50
50
50
40
40
50
41
40
50
50
40
40
50
40
41
40
40
40
50
50
40
40
40
50
50
40
50
40
40
40
40
40
40
50
40
50
40
40
40
40
40
40
40
50
40
50
50
40
40
40
40
50
50
40
40
41
50
40
60
40
40
40
50
40
40
40
50
40
50
40
50
41
50
40
50
40
40
40
40
41
40
40
40
40
50
40
40
41
40
50
40
40
50
40
40
41
40
40
40
40
50
40
51
40
50
40
50
50
50
40
41
50
50
50
40
50
40
40
40
40
40
40
50
40
50
40
41
50
40
50
40
50
40
50
41
40
40
50
40
50
50
50
50
50
40
40
40
40
40
40
40
40
40
40
40
40
40
40
41
40
50
50
40
50
50
40
41
50
40
50
40
40
40
40
41
40
40
40
40
40
40
40
41
40
40
50
40
40
40
40
51
50
40
40
40
40
40
40
51
40
40
40
50
50
40
40
51
40
40
40
50
50
40
40
51
40
40
40
40
40
40
40
40
40
40
40
60
50
40
50
40
40
50
40
40
40
30
40
50
51
50
40
40
40
60
40
41
40
40
40
40
50
50
50
41
40
40
40
40
40
40
40
40
40
50
40
40
40
40
40
40
40
40
40
40
40
40
40
40
51
40
40
40
40
40
50
40
51
40
40
40
40
40
40
40
40
40
40
50
40
50
40
50
40
40
40
40
40
40
40
50
41
40
40
40
40
40
40
40
40
40
40
50
40
40
50
40
50
40
40
40
40
50
40
40
40
41
40
40
40
50
40
40
40
41
40
40
40
40
40
40
40
40
40
50
40
40
40
40
40
40
40
40
40
40
40
40
40
50
51
40
40
40
40
40
40
40
51
40
40
50
40
50
50
50
40
40
50
50
40
50
50
50
40
40
40
40
40
40
60
40
40
40
40
40
40
40
50
40
51
40
50
40
40
40
40
40
40
40
50
40
40
40
40
40
40
50
40
50
40
40
50
51
50
40
50
40
40
40
40
41
40
40
50
50
40
50
40
51
40
40
40
40
40
40
40
50
40
50
40
40
40
40
40
40
40
40
40
40
40
40
50
40
51
50
50
40
40
40
40
50
51
40
40
40
40
50
40
50
41
50
40
40
40
40
40
40
41
40
50
40
50
40
40
40
41
40
40
40
40
40
50
40
40
40
40
40
40
40
40
50
40
40
50
40
40
40
40
50
40
41
40
40
40
50
50
40
50
61
40
50
40
40
40
40
40
40
50
40
40
40
50
40
40
51
50
50
40
40
30
40
50
40
40
40
40
40
40
40
50
41
40
60
40
40
50
40
40
51
40
50
40
40
40
40
40
41
50
40
50
50
50
40
40
51
40
40
50
40
40
40
40
41
40
40
50
40
50
40
40
41
40
40
50
40
40
50
40
50
50
40
40
40
40
40
40
40
50
50
40
40
40
40
40
51
40
50
40
50
40
40
40
50
40
40
40
30
40
40
50
50
50
50
40
40
60
50
50
51
40
40
40
40
40
50
40
41
40
40
50
40
50
50
40
41
40
40
40
40
40
50
40
41
40
40
40
40
40
50
50
51
40
40
110
100
50
91
50
100
50
110
81
50
40
120
160
100
70
100
50
90
121
120
110
131
120
110
70
40
101
60
110
50
50
121
120
60
70
120
51
70
50
50
120
120
110
50
120
130
121
100
40
100
40
111
110
50
120
70
110
110
50
110
121
100
110
40
50
141
80
110
60
111
50
50
120
70
70
131
80
120
110
121
110
50
110
40
51
80
110
60
50
111
120
110
40
40
131
110
40
50
120
131
100
40
40
60
80
111
110
40
40
50
110
50
130
60
120
111
40
50
120
110
40
30
40
80
70
110
111
60
100
120
50
111
50
120
70
111
110
60
110
40
50
71
70
110
110
40
51
110
70
40
40
50
111
70
60
40
110
50
121
50
30
50
120
141
90
120
120
41
40
50
120
130
111
60
110
50
40
50
111
40
40
40
110
121
120
90
60
60
50
111
120
70
110
111
50
120
110
110
60
30
40
50
80
110
51
120
140
110
101
50
120
80
130
110
100
50
120
111
110
130
70
71
140
110
60
30
40
60
60
110
110
60
71
60
70
110
110
100
40
40
110
40
40
40
40
70
110
60
80
110
70
120
60
60
110
50
120
100
81
80
80
120
70
50
110
110
110
50
40
41
40
40
110
110
60
120
100
50
60
121
100
40
50
80
80
131
100
40
50
110
40
40
40
50
120
120
80
120
110
50
111
40
40
30
40
70
50
71
120
130
110
111
50
110
60
100
40
50
120
110
50
40
30
40
60
110
50
110
41
40
110
110
60
71
120
60
70
80
111
50
70
40
40
50
80
111
120
110
40
50
111
120
110
60
41
60
120
120
70
60
100
70
70
50
50
60
130
110
100
40
51
60
120
40
40
30
50
111
70
50
40
50
70
111
40
40
40
50
110
121
130
110
100
41
40
40
40
60
30
40
40
41
50
130
110
120
61
110
120
60
111
100
40
40
40
40
40
111
40
50
70
50
120
41
50
70
110
100
40
41
40
40
50
110
40
40
41
50
110
110
70
111
40
30
40
40
50
100
41
50
110
110
110
121
80
40
50
40
40
60
130
70
110
100
41
40
40
50
50
110
40
41
50
90
120
40
40
51
40
50
100
40
40
40
40
50
100
40
40
40
40
30
51
110
40
40
40
40
40
61
130
60
90
110
100
120
120
121
120
130
50
50
40
40
40
120
110
60
41
60
50
50
120
50
111
40
40
40
40
50
70
121
40
60
110
50
120
60
100
40
40
40
30
50
70
100
50
100
121
40
50
70
130
70
121
110
120
50
111
70
110
40
40
40
40
31
40
110
120
130
100
100
40
50
40
40
41
50
120
50
50
40
40
41
40
120
110
60
131
120
130
50
111
40
30
40
40
40
50
101
50
100
40
40
30
30
41
50
110
60
60
100
111
40
40
40
40
40
50
71
50
30
40
40
40
40
40
31
40
40
40
30
40
40
40
40
30
30
40
30
30
40
50
40
41
40
40
40
50
40
40
40
40
40
50
40
30
30
30
50
40
41
40
40
40
40
50
40
40
40
50
40
30
40
40
40
40
40
41
40
30
40
40
40
40
30
30
40
40
40
40
40
40
40
50
41
40
40
40
40
40
40
30
40
41
40
50
40
40
40
40
40
41
40
40
40
40
50
40
50
40
40
40
40
40
40
60
40
40
41
30
40
30
30
30
40
40
40
41
40
40
40
50
40
40
40
41
40
40
50
40
40
30
40
40
30
30
30
30
40
40
40
50
41
40
40
40
40
40
40
50
40
40
40
40
40
40
40
30
50
41
40
30
40
50
40
40
50
41
40
40
30
30
40
40
40
30
30
40
50
40
40
50
40
40
41
40
40
50
40
50
40
30
41
40
40
40
30
40
40
40
40
40
40
40
40
40
40
40
40
51
40
30
30
40
40
30
40
40
41
40
40
50
30
40
40
40
41
40
40
40
40
40
40
30
40
41
40
40
40
40
50
40
40
40
40
40
50
40
40
40
40
40
41
40
40
40
40
40
30
40
41
40
40
40
40
40
40
40
50
41
40
40
50
40
40
40
40
41
40
40
30
40
40
40
30
50
40
40
40
40
40
40
40
40
41
40
40
40
30
30
30
40
50
40
30
30
40
50
40
40
40
41
40
40
40
40
40
40
30
30
40
40
40
40
50
80
60
70
120
110
60
110
41
40
50
30
30
30
40
40
40
40
40
40
40
40
40
40
40
41
40
40
40
50
50
40
40
41
40
40
40
40
50
40
40
40
40
40
40
30
40
40
40
40
41
40
50
40
40
30
30
30
40
41
50
40
40
50
40
40
40
41
40
40
40
40
40
40
30
30
41
40
40
50
40
40
40
50
40
40
40
40
40
40
40
40
40
41
40
40
50
30
30
30
40
51
40
40
50
40
40
50
40
40
41
50
50
40
40
30
40
40
41
50
40
50
40
40
40
40
41
50
40
40
30
40
40
40
40
40
40
30
40
40
40
50
50
41
40
40
40
40
40
30
30
40
40
40
30
30
40
40
40
40
41
40
40
40
40
40
40
30
40
40
40
30
30
40
40
40
30
41
40
40
40
50
50
40
40
51
40
50
40
40
40
40
40
40
50
40
40
40
40
40
40
40
41
40
40
40
40
30
40
40
40
41
30
50
40
40
30
40
40
41
30
40
40
40
40
40
30
30
41
40
50
50
50
40
40
30
41
30
40
40
40
60
40
40
50
50
40
40
40
40
30
40
40
41
40
30
40
40
40
40
40
30
40
40
40
30
40
40
40
50
41
50
40
50
40
40
30
40
51
50
30
30
40
40
30
40
40
40
40
40
40
30
30
50
40
41
40
30
40
40
40
40
40
50
40
40
30
30
30
30
40
40
40
30
40
40
30
40
40
40
50
41
40
40
40
40
40
30
30
40
40
40
40
40
30
30
40
40
41
50
50
40
40
40
40
30
41
40
40
40
40
40
40
40
30
41
40
30
40
50
40
40
30
41
40
40
40
40
40
40
40
40
41
40
40
30
40
40
40
40
40
40
50
50
40
40
40
40
40
41
40
40
40
30
30
40
40
30
50
40
40
40
40
40
30
40
41
50
50
40
40
40
40
40
41
30
30
50
50
40
50
40
40
40
30
40
40
40
40
40
40
41
40
40
40
40
40
40
40
40
40
50
40
40
30
50
40
40
31
40
40
40
30
40
30
40
41
40
40
40
30
30
40
40
40
41
40
50
30
40
40
40
50
41
40
50
50
40
40
40
30
40
40
50
40
30
40
40
40
40
41
50
50
40
30
40
40
50
41
40
40
40
30
30
40
40
40
41
50
40
50
40
50
50
100
40
40
40
40
40
40
40
40
41
40
30
40
30
50
50
40
40
40
40
40
50
40
40
40
40
41
40
40
30
40
40
40
40
30
40
40
40
40
40
40
30
40
41
40
40
40
40
40
40
40
40
40
30
30
40
40
30
40
40
41
50
40
40
40
40
40
40
50
41
30
30
40
40
30
30
40
40
40
40
30
40
40
40
50
40
41
40
40
40
40
40
40
40
50
40
40
40
30
50
40
40
40
41
40
40
40
40
50
40
30
41
40
40
40
40
40
40
60
50
40
40
40
60
50
40
30
40
40
40
40
40
30
40
40
40
41
40
40
50
40
40
50
30
40
41
50
40
40
40
30
40
40
40
40
40
50
40
40
40
40
40
40
30
40
40
40
40
40
40
51
40
30
40
40
50
50
40
40
40
50
40
40
40
40
40
40
40
40
40
40
40
40
40
50
41
30
40
40
40
40
40
40
40
40
40
40
40
50
40
30
40
41
40
40
50
40
40
30
40
41
40
40
30
40
40
30
50
40
40
40
40
40
40
40
40
40
51
40
40
40
30
40
50
40
40
40
50
40
40
50
40
40
40
51
40
40
40
40
40
40
40
41
40
40
40
40
40
40
30
40
41
40
40
40
40
40
40
50
40
40
40
40
40
50
40
50
40
41
40
40
40
40
40
40
40
40
40
30
40
40
40
40
40
40
41
40
50
40
30
40
40
40
40
40
40
40
40
30
40
40
40
41
40
40
30
40
40
40
30
30
40
40
40
30
30
40
40
40
41
40
40
40
30
40
40
40
40
30
40
50
40
50
40
30
30
41
50
40
40
50
40
40
40
40
40
40
40
40
40
40
40
40
31
40
40
40
50
40
40
40
30
40
50
50
40
50
40
40
50
41
40
30
40
40
40
40
40
41
50
40
30
40
40
40
40
30
30
50
50
40
40
40
40
30
41
40
40
30
40
50
40
40
51
40
40
40
40
40
40
40
40
41
40
40
40
40
40
40
40
40
40
40
40
30
30
40
40
40
41
40
30
40
40
40
50
50
40
40
40
40
40
40
40
40
40
51
40
30
40
40
40
30
40
41
40
30
30
30
40
40
50
40
41
40
40
50
50
40
40
40
41
40
40
50
40
40
40
40
30
40
40
40
50
40
50
40
30
41
40
50
40
60
111
40
30
40
40
40
40
30
40
41
40
40
40
40
40
40
50
40
40
40
50
40
40
40
40
40
41
40
50
40
40
40
40
40
40
40
40
40
40
40
40
40
40
31
40
40
40
50
50
40
40
41
50
40
40
40
40
40
40
40
40
50
40
50
40
40
40
40
51
40
40
40
40
40
50
50
40
40
40
40
40
30
40
40
40
51
40
30
40
40
40
50
40
41
50
40
40
40
30
40
40
40
41
40
40
40
40
40
40
40
51
40
40
50
50
40
40
40
40
41
40
40
40
40
40
30
40
40
40
50
40
40
40
50
40
40
41
40
50
40
30
30
40
40
41
40
40
40
40
40
30
40
40
41
40
40
30
40
40
50
40
41
40
40
40
40
50
40
40
41
30
50
40
40
40
40
40
40
40
40
50
30
40
40
30
40
41
40
40
40
40
40
40
50
40
50
40
40
40
50
40
40
40
30
40
40
40
40
40
40
40
41
40
50
40
40
30
40
40
40
40
40
30
40
40
40
